,mass_excess,binding_energy,beta_ener,atomic_mass,radius_val,1N-Z,n,z,A,EL,O,mass_unc,bind_ener_unc,beta_mode,beta_unc,atom_mass_unc,symbol,a,radius_unc,radius_preliminary_val,radius_preliminary_unc,parity_encoder,isospin_asymmetry,a^1/3
108,0.3176202206712969,0.5877230820117535,-1.0652754434902523,0.40231740293604545,-1.3720054136177589,1,23,22,45,Ti,,0.836,0.0186,B-,0.2142,0.897,Ti,45,0.0032,,,Even-Odd,0.022222222222222254,3.5568933044900626
109,0.5842558331257186,0.38125575055215305,1.4596536194641745,0.4385808356928462,-1.5630887218714495,10,28,18,46,Ar,x,2.329,0.0506,B-,2.4394,2.5,Ar,46,0.0044,,,Even-Even,0.21739130434782605,3.583047871015946
110,0.42140963261024783,0.5334385672304433,1.8716257078296061,0.4164331464110788,-1.5409465459470462,8,27,19,46,K,x,0.727,0.0158,B-,2.349,0.78,K,46,0.0126,3.4417,0.0023,Odd-Odd,0.17391304347826086,3.583047871015946
111,0.1984483562287727,0.7508427968160521,0.07112726330306651,0.38610959079206025,-1.4926252227971055,6,26,20,46,Ca,,2.234,0.0486,B-,2.3305,2.398,Ca,46,0.002,,,Even-Even,0.13043478260869568,3.583047871015946
112,0.23821614901384278,0.6832007882611254,0.8117242123955382,0.39151815679543983,-1.4571488083325914,4,25,21,46,Sc,-n,0.671,0.0146,B-,0.6666,0.72,Sc,46,0.0089,,,Odd-Odd,0.08695652173913049,3.583047871015946
113,0.16991589772498092,0.7328064353991767,-1.0511437510710278,0.3822290671289643,-1.355979860876892,2,24,22,46,Ti,,0.09,0.002,B-,0.0923,0.097,Ti,46,0.0022,,,Even-Even,0.04347826086956519,3.583047871015946
114,0.41280789545473634,0.5288824145396859,1.655455357312494,0.4152632820682686,-1.5438825250751442,9,28,19,47,K,x,1.397,0.0297,B-,2.6237,1.5,K,47,0.0138,3.4419,0.0,Even-Odd,0.19148936170212771,3.6088260801386944
115,0.22139027576351294,0.7081662235453802,0.737666544707872,0.38922977502402,-1.5134217416211306,7,27,20,47,Ca,,2.221,0.0473,B-,1.1849,2.384,Ca,47,0.0024,,,Even-Odd,0.14893617021276595,3.6088260801386944
116,0.14655845540883916,0.7396770324229973,-0.23593761135421817,0.3790523698485288,-1.3691917669533318,3,25,22,47,Ti,,0.08,0.0017,B-,0.0879,0.085,Ti,47,0.0019,,,Even-Odd,0.06382978723404253,3.6088260801386944
117,0.5117247125997242,0.41272507831906374,2.7052005319588703,0.4287163344591083,,10,29,19,48,K,x,0.773,0.0161,B-,0.7734,0.83,K,48,,3.4689,0.0023,Odd-Odd,0.20833333333333337,3.634241185664279
118,0.16712807405776314,0.7475398633761493,0.39888093297231897,0.3818499174781257,-1.5148897311851792,8,28,20,48,Ca,,0.018,0.0004,B-,4.9499,0.018,Ca,48,0.002,,,Even-Even,0.16666666666666663,3.634241185664279
119,0.043952206927946325,0.8286593440561395,-0.45040865574213146,0.3650975406705457,-1.3742073979638323,4,26,22,48,Ti,,0.074,0.0016,B-,0.9691,0.079,Ti,48,0.0017,,,Even-Even,0.08333333333333337,3.634241185664279
120,0.5888664390455628,0.32348725456650546,2.6553845183816724,0.43920789763442575,,11,30,19,49,K,x,0.801,0.0164,B-,0.8205,0.86,K,49,,3.4913,0.0046,Even-Odd,0.22448979591836737,3.6593057100229713
121,0.041901432594956295,0.8115920274754636,0.22462472364277158,0.3648186279180058,-1.3972059011339304,5,27,22,49,Ti,,0.078,0.0016,B-,0.8203,0.084,Ti,49,0.0021,,,Even-Odd,0.10204081632653061,3.6593057100229713
122,0.7009474323314597,0.20294429911024714,3.0851298813478785,0.45445132815219685,,12,31,19,50,K,x,7.731,0.1546,B-,7.8919,8.3,K,50,,3.5046,0.0067,Odd-Odd,0.24,3.6840314986403864
123,0.3009114603149058,0.5797031125454792,1.3222407680371235,0.40004495099267806,-1.466323743107897,10,30,20,50,Ca,x,1.584,0.0317,B-,2.9723,1.7,Ca,50,0.0064,,,Even-Even,0.19999999999999996,3.6840314986403864
124,-0.04086416583927807,0.8757728118242895,-0.09315895162430048,0.3535621990028243,-1.4007535425803823,6,28,22,50,Ti,,0.082,0.0017,B-,0.0579,0.088,Ti,50,0.0022,,,Even-Even,0.12,3.6840314986403864
125,-0.007083733682120014,0.7969818905775318,-1.1662712073244272,0.35815646451648964,-1.292611644695451,2,26,24,50,Cr,,0.094,0.0019,B-,0.0672,0.1,Cr,50,0.0065,,,Even-Even,0.040000000000000036,3.6840314986403864
126,0.21324544628095268,0.5545240783474205,-1.268314441493968,0.3881220468822093,-1.2275307740226187,0,25,25,50,Mn,,0.115,0.0023,B-,8.3842,0.123,Mn,50,0.0196,,,Odd-Odd,0.0,3.6840314986403864
127,0.7936564003049943,0.10608547351868168,3.0763239274664165,0.4670600923439604,,13,32,19,51,K,x,13.041,0.2557,B-,13.0517,14.0,K,51,,3.5196,0.0087,Even-Odd,0.2549019607843137,3.708429769266189
128,-0.06312190711462934,0.8561304976839331,0.1948522157260824,0.35053506368615855,-1.3642984684065025,5,28,23,51,V,,0.097,0.0019,B-,0.1494,0.104,V,51,0.0022,,,Even-Odd,0.0980392156862745,3.708429769266189
129,0.05115926746628804,0.700108229727627,-1.2492513001900503,0.36607772781584874,-1.2390300256076683,1,26,25,51,Mn,,0.304,0.006,B-,1.4309,0.326,Mn,51,0.0212,,,Even-Odd,0.019607843137254943,3.708429769266189
130,-0.15594651613449506,0.9049707607168223,-0.5875031641587587,0.33791057441051764,-1.309248859754671,4,28,24,52,Cr,,0.112,0.0022,B-,0.0633,0.12,Cr,52,0.0042,,,Even-Even,0.07692307692307687,3.7325111568172478
131,-0.020071288110140115,0.7528936632581738,-0.12691244805963434,0.356390110924819,-1.278176413982304,2,27,25,52,Mn,-,0.129,0.0025,B-,0.1534,0.138,Mn,52,0.0128,,,Odd-Odd,0.038461538461538436,3.7325111568172478
132,-0.15214020278270735,0.8822363754493149,0.22553204868913024,0.3384282481203998,-1.3020312443980975,5,29,24,53,Cr,,0.116,0.0022,B-,0.343,0.124,Cr,53,0.0075,,,Even-Odd,0.09433962264150941,3.756285754221072
133,-0.1349031934340413,0.8447442208586219,-0.3965972356508493,0.3407725433323536,-1.2835590423838164,3,28,25,53,Mn,,0.346,0.0065,B-,1.6971,0.371,Mn,53,0.0076,,,Even-Odd,0.05660377358490565,3.756285754221072
134,-0.19969418484999893,0.907811928736858,0.0712922099175628,0.3319607269626366,-1.2562789029852421,6,30,24,54,Cr,,0.132,0.0025,B-,1.0051,0.142,Cr,54,0.0074,,,Even-Even,0.11111111111111116,3.7797631496846193
135,-0.15995048996203073,0.850213102016528,0.4813845595441973,0.3373660207153604,-1.26251785863245,4,29,25,54,Mn,-p,1.007,0.0186,B-,1.0587,1.08,Mn,54,0.0049,,,Odd-Odd,0.07407407407407407,3.7797631496846193
136,-0.18004750123019128,0.8479198303337198,-1.286929497606276,0.33463274813216304,-1.250406944729047,2,28,26,54,Fe,,0.343,0.0064,B-,0.0893,0.368,Fe,54,0.0019,,,Even-Even,0.03703703703703709,3.7797631496846193
137,-0.2221229201856226,0.889170634455534,0.29794786467386974,0.3289103349013662,-1.235237719233875,5,30,25,55,Mn,,0.26,0.0047,B-,0.1786,0.279,Mn,55,0.0022,,,Even-Odd,0.09090909090909094,3.802952460761391
138,-0.19900983343206766,0.850730175584001,1.0745453419354136,0.3320538014709525,-1.22435012996718,6,31,25,56,Mn,-n,0.293,0.0052,B-,0.2065,0.314,Mn,56,0.0052,,,Odd-Odd,0.1071428571428571,3.825862365544778
139,-0.30566097887593374,0.9256561519534515,-0.5595223838975922,0.3175488502874787,-1.1960913308592398,4,30,26,56,Fe,,0.268,0.0048,B-,0.4104,0.287,Fe,56,0.0016,,,Even-Even,0.0714285714285714,3.825862365544778
140,-0.29339136862300214,0.8967441058551913,0.1782451769786656,0.31921756284449876,-1.1771297989902754,5,31,26,57,Fe,,0.268,0.0047,B-,0.4493,0.287,Fe,57,0.0017,,,Even-Odd,0.08771929824561409,3.8485011312768047
141,-0.35033899957810516,0.9283885760895239,-0.11280838518722656,0.31147247459552724,-1.1510729842284082,6,32,26,58,Fe,,0.316,0.0055,B-,1.1389,0.339,Fe,58,0.0014,,,Even-Even,0.10344827586206895,3.8708766406277966
142,-0.29474356367785587,0.8416940629370778,-1.3495207253650672,0.3190336587015011,-1.1496049946643596,2,30,28,58,Ni,,0.349,0.006,B-,0.4425,0.374,Ni,58,0.002,,,Even-Even,0.03448275862068961,3.8708766406277966
143,-0.35249098507892224,0.8935105956630661,0.13144185200415046,0.3111797964533578,-1.1351697639512126,5,32,27,59,Co,,0.397,0.0067,B-,0.1944,0.426,Co,59,0.0021,,,Even-Odd,0.0847457627118644,3.8929964158732604
144,-0.4172351082494988,0.9118587855684034,-0.8683197517846903,0.3023743527460907,-1.1054429752792239,4,32,28,60,Ni,,0.353,0.0059,B-,1.5735,0.378,Ni,60,0.0016,,,Even-Even,0.06666666666666665,3.9148676411688634
145,-0.4099851332524861,0.8891755315311043,-0.0989615322334667,0.3033603787565306,-1.0923534016664551,5,33,28,61,Ni,,0.355,0.0058,B-,0.9617,0.381,Ni,61,0.0019,,,Even-Odd,0.08196721311475408,3.936497183102173
146,-0.48283902130085826,0.9317043283448865,-0.43932317524831993,0.2934519818341079,-1.0710675529877465,6,34,28,62,Ni,,0.425,0.0069,B-,0.4751,0.455,Ni,62,0.0021,,,Even-Even,0.09677419354838712,3.9578916096804053
147,-0.4491720368484986,0.8706131665854265,-0.32214832408692834,0.2980308147555741,-1.0191985883913546,5,34,29,63,Cu,,0.426,0.0068,B-,1.545,0.457,Cu,63,0.0015,,,Even-Odd,0.07936507936507942,3.9790572078963917
148,-0.18848854725868197,0.628332225202347,-1.560125966975682,0.3334847365738999,,1,32,31,63,Ga,x,1.304,0.0207,B-,37.2826,1.4,Ga,63,,3.9308,0.0124,Even-Odd,0.015873015873015928,3.9790572078963917
149,-0.4930147984633439,0.9070867294576904,0.01245668208200506,0.29206803917549357,-1.049904036772709,8,36,28,64,Ni,,0.463,0.0072,B-,0.2055,0.497,Ni,64,0.0023,,,Even-Even,0.125,3.9999999999999996
150,-0.46141290278345004,0.8472300628366125,-1.0746434816383788,0.29636601427475673,-0.9629256551028154,4,34,30,64,Zn,,0.644,0.0101,B-,1.4825,0.69,Zn,64,0.0015,,,Even-Even,0.0625,3.9999999999999996
151,-0.2544540730653519,0.6682361895109522,-0.5497676309828896,0.3245131831861394,,2,33,31,64,Ga,,1.429,0.0223,B-,3.9905,1.533,Ga,64,,3.939,0.011,Odd-Odd,0.03125,3.9999999999999996
152,-0.4977663554364152,0.8777518064808507,0.07633154654591054,0.29142180806052004,-0.9948544281208775,7,36,29,65,Cu,,0.643,0.0099,B-,0.3557,0.69,Cu,65,0.0014,,,Even-Odd,0.10769230769230764,4.020725758589058
153,-0.5449679887303962,0.881405600982134,-0.6799402358110441,0.2850022116643155,-0.9374805026593022,6,36,30,66,Zn,,0.744,0.0113,B-,0.8,0.798,Zn,66,0.0014,,,Even-Even,0.09090909090909094,4.04124002062219
154,-0.3956043163353898,0.7513876684889605,-0.07497536737552381,0.30531622308226236,,4,35,31,66,Ga,-,1.092,0.0166,B-,2.6376,1.172,Ga,66,,3.9706,0.0071,Odd-Odd,0.06060606060606055,4.04124002062219
155,-0.5155641387235042,0.8447061965071404,0.14563930551368673,0.2890012419871928,-0.9327095365761436,7,37,30,67,Zn,,0.755,0.0113,B-,1.1196,0.81,Zn,67,0.0027,,,Even-Odd,0.10447761194029848,4.0615481004456795
156,-0.5769424350135062,0.8757141909490922,-0.23407015461153632,0.2806535660378591,-0.9170509812262889,8,38,30,68,Zn,,0.778,0.0115,B-,1.2,0.835,Zn,68,0.0014,,,Even-Even,0.11764705882352944,4.081655101917348
157,-0.4926401988173799,0.797270962067757,0.3224455815922378,0.2921189802574893,,6,37,31,68,Ga,-,1.43,0.021,B-,2.3594,1.535,Ga,68,,3.985,0.0048,Odd-Odd,0.08823529411764708,4.081655101917348
158,-0.5573370208462204,0.8309171839568849,-0.09682141913257794,0.28331997867944647,-0.8785162551700071,7,38,31,69,Ga,,1.197,0.0174,B-,0.55,1.285,Ga,69,0.0017,3.9973,0.0016,Even-Odd,0.10144927536231885,4.101565929702347
159,-0.5641747053546164,0.838448310056032,0.2141934522753759,0.28239002697996424,-0.8941748105198613,10,40,30,70,Zn,,1.918,0.0274,B-,1.5737,2.058,Zn,70,0.0019,,,Even-Even,0.1428571428571429,4.121285299808556
160,-0.5452831661366804,0.8088817842110886,0.6703645879945764,0.28495934335265255,,8,39,31,70,Ga,,1.201,0.0172,B-,1.452,1.289,Ga,70,,3.9998,0.0027,Odd-Odd,0.11428571428571432,4.121285299808556
161,-0.5929561947016301,0.826773393835396,-0.8881137410796732,0.2784756364366179,-0.8245676386912119,6,38,32,70,Ge,,0.82,0.0117,B-,1.62,0.88,Ge,70,0.0012,,,Even-Even,0.08571428571428574,4.121285299808556
162,-0.5807511437251255,0.8208712655212359,0.29768098342494737,0.2801355705871304,-0.8607780479377503,9,40,31,71,Ga,,0.811,0.0114,B-,0.0934,0.87,Ga,71,0.0018,4.0118,0.0016,Even-Odd,0.12676056338028174,4.140817749422853
163,-0.5359941915875372,0.7769190040647477,1.1342997252581275,0.286222680723691,,10,41,31,72,Ga,,0.818,0.0114,B-,0.8217,0.878,Ga,72,,4.0318,0.0031,Odd-Odd,0.13888888888888884,4.160167646103808
164,-0.6513647065564794,0.841238634909129,-0.5178815517346945,0.27053186224643494,-0.8047497795765531,8,40,32,72,Ge,,0.076,0.0011,B-,4.0825,0.081,Ge,72,0.0013,,,Even-Even,0.11111111111111116,4.160167646103808
165,-0.11326507114165245,0.4056486600896952,,0.3437154081402329,-0.6751997005492428,0,36,36,72,Kr,x,8.011,0.1113,B-,,8.6,Kr,72,0.006,,,Even-Even,0.0,4.160167646103808
166,-0.5680590843491106,0.7866911183634137,0.6597444784646854,0.2818617321659983,,11,42,31,73,Ga,x,1.677,0.023,B-,1.6777,1.8,Ga,73,,4.042,0.0042,Even-Odd,0.15068493150684936,4.179339196381232
167,-0.614182430542001,0.8027880938231857,0.27546933956130293,0.2755887874413603,-0.7978991616109915,9,41,32,73,Ge,,0.057,0.0008,B-,3.8528,0.061,Ge,73,0.0014,,,Even-Odd,0.12328767123287676,4.179339196381232
168,-0.5204486525971115,0.7424641885801389,1.4062833623444695,0.2883369312303279,,12,43,31,74,Ga,x,2.994,0.0405,B-,2.9941,3.214,Ga,74,,4.0395,0.0045,Odd-Odd,0.16216216216216217,4.198336453808407
169,-0.6755070765437251,0.8318120525013699,-0.16312473682839626,0.26724840915941095,-0.7844425906072103,10,42,32,74,Ge,,0.013,0.0003,B-,1.6931,0.013,Ge,74,0.0012,,,Even-Even,0.1351351351351351,4.198336453808407
170,-0.6406086751195905,0.777820930159316,-1.0259620792578745,0.27199471915996876,-0.7895805540813813,6,40,34,74,Se,,0.015,0.0003,B-,5.8354,0.015,Se,74,0.02,,,Even-Even,0.08108108108108103,4.198336453808407
171,-0.35543485345228215,0.5550378391872997,-1.7163603346719623,0.3107794192189358,-0.6464515715866194,2,38,36,74,Kr,,2.013,0.0272,B-,3.424,2.161,Kr,74,0.0041,,,Even-Even,0.027027027027026973,4.198336453808407
172,-0.5323103879042484,0.738991441843285,1.0153774486494231,0.286723689720178,,13,44,31,75,Ga,x,0.671,0.0089,B-,0.6727,0.72,Ga,75,,4.0472,0.0055,Even-Odd,0.17333333333333334,4.217163326508746
173,-0.6643023336048753,0.7967744850240048,0.17263718986350765,0.2687722981178569,-0.7567954538176241,9,42,33,75,As,,0.884,0.0118,B-,0.8816,0.948,As,75,0.002,,,Even-Odd,0.12,4.217163326508746
174,-0.4129173711437718,0.5844215888881961,-1.0615384731166502,0.3029615846333196,-0.6186821023333627,3,39,36,75,Kr,x,8.104,0.1081,B-,8.1895,8.7,Kr,75,0.0041,,,Even-Odd,0.040000000000000036,4.217163326508746
175,-0.46985813347670696,0.6868097889241135,1.7115384720186029,0.295217428701574,,14,45,31,76,Ga,x,1.956,0.0257,B-,1.9562,2.1,Ga,76,,4.046,0.006,Odd-Odd,0.1842105263157895,4.235823584254893
176,-0.6694594278834236,0.8030565687896951,0.16140329697219255,0.26807091404071365,-0.7760016506139296,12,44,32,76,Ge,,0.018,0.0003,B-,0.8864,0.019,Ge,76,0.0012,,,Even-Even,0.1578947368421053,4.235823584254893
177,-0.7283062328679534,0.8120465913136088,-0.6378889357779719,0.26006752639026093,-0.7045594918302197,8,42,34,76,Se,,0.016,0.0003,B-,9.3218,0.017,Se,76,0.0016,,,Even-Even,0.10526315789473684,4.235823584254893
178,-0.5482717671334032,0.6641687361556909,-1.3442987607944825,0.2845528859474593,-0.6281017020360092,4,40,36,76,Kr,,4.013,0.0528,B-,4.1214,4.308,Kr,76,0.0036,,,Even-Even,0.052631578947368474,4.235823584254893
179,-0.30196479435688856,0.4875980510470599,-0.888782269312671,0.3180515484234101,-0.5971515887273132,2,39,37,76,Rb,x,0.938,0.0123,B-,34.478,1.006,Rb,76,0.007,,,Odd-Odd,0.02631578947368418,4.235823584254893
180,-0.46107622485819455,0.6707697059599264,1.3761603725386329,0.29641180019091523,,15,46,31,77,Ga,x,2.422,0.0315,B-,2.4225,2.6,Ga,77,,4.05,0.0068,Even-Odd,0.19480519480519476,4.254320865115005
181,-0.7094763380909869,0.7878675687531376,0.07375519513855365,0.2626284665324998,-0.7045594918302197,9,43,34,77,Se,,0.062,0.0008,B-,2.8099,0.067,Se,77,0.0018,,,Even-Odd,0.11688311688311692,4.254320865115005
182,-0.5816262869966369,0.6757334681760155,-0.7122673198086442,0.28001654475461935,-0.6205170892884239,5,41,36,77,Kr,x,1.956,0.0254,B-,2.351,2.1,Kr,77,0.0037,,,Even-Odd,0.06493506493506496,4.254320865115005
183,-0.4275454584589128,0.5612320636560069,-1.046136869765748,0.3009721110768266,-0.5869979942426419,3,40,37,77,Rb,x,1.304,0.0169,B-,8.0244,1.4,Rb,77,0.008,,,Even-Odd,0.038961038961038974,4.254320865115005
184,-0.22474630095740855,0.4151540278014669,,0.3285535462393662,-0.5609411794807748,1,39,38,77,Sr,x,7.918,0.1028,B-,,8.5,Sr,77,0.0044,,,Even-Odd,0.012987012987012991,4.254320865115005
185,-0.3950373952687242,0.6185058109775147,1.9571235703433367,0.3053933238887745,,16,47,31,78,Ga,,1.051,0.0135,B-,3.6884,1.127,Ga,78,,4.0453,0.0072,Odd-Odd,0.20512820512820518,4.272658681697917
186,-0.7795032397818814,0.8211624974859792,-0.36315642578328367,0.25310454992176,-0.7032138347298414,10,44,34,78,Se,,0.179,0.0023,B-,3.575,0.191,Se,78,0.0017,,,Even-Even,0.1282051282051282,4.272658681697917
187,-0.6973202044026106,0.7396856743210595,-1.0888171820443164,0.2642817428411754,-0.6258997176899357,6,42,36,78,Kr,,0.307,0.0039,B-,3.252,0.329,Kr,78,0.0033,,,Even-Even,0.07692307692307687,4.272658681697917
188,-0.4882931401985327,0.5914954145481434,-0.40027817559772855,0.29271019734384107,-0.5834503527961901,4,41,37,78,Rb,x,3.237,0.0415,B-,8.1248,3.475,Rb,78,0.0083,,,Odd-Odd,0.05128205128205132,4.272658681697917
189,-0.3797377991275207,0.5075910822171658,,0.3074741279719495,-0.5619198391901407,2,40,38,78,Sr,x,7.452,0.0955,B-,,8.0,Sr,78,0.004,,,Even-Even,0.02564102564102566,4.272658681697917
190,-0.3616833083018457,0.5882133656952311,1.72391423454876,0.3099296065832785,,17,48,31,79,Ga,,1.208,0.0153,B-,37.1467,1.296,Ga,79,,4.0478,0.0079,Even-Odd,0.21518987341772156,4.290840427026207
191,-0.7518589114402542,0.7776482362296793,0.022115710582539715,0.2568642745215431,-0.6759336953312677,9,44,35,79,Br,,1.001,0.0127,B-,3.3333,1.074,Br,79,0.0021,,,Even-Odd,0.11392405063291144,4.290840427026207
192,-0.7049393822710268,0.7337436492441719,-0.37615591989394054,0.26324551063408264,-0.6263890475446185,7,43,36,79,Kr,-,3.48,0.0441,B-,3.9423,3.736,Kr,79,0.0032,,,Even-Odd,0.08860759493670889,4.290840427026207
193,-0.5999039503232552,0.6531249665569676,-0.7091349954660228,0.2775307164754768,-0.5958059316269351,5,42,37,79,Rb,,1.943,0.0246,B-,7.563,2.085,Rb,79,0.0065,,,Even-Odd,0.06329113924050633,4.290840427026207
194,-0.44628017375726686,0.541811126137713,-1.1746276124591863,0.2984241173475171,-0.5588615275983717,3,41,38,79,Sr,,7.421,0.0939,B-,80.4515,7.967,Sr,79,0.0039,,,Even-Odd,0.03797468354430378,4.290840427026207
195,-0.26573385137242256,0.5196283820299301,2.3830708693997087,0.322979089924252,,18,49,31,80,Ga,x,2.891,0.0361,B-,3.5409,3.103,Ga,80,,4.0418,0.0083,Odd-Odd,0.22499999999999998,4.308869380063767
196,-0.8006728816387588,0.8110903652928741,-0.026277430778026686,0.2502253971137992,-0.7039478295118663,12,46,34,80,Se,,0.947,0.0118,B-,0.3095,1.016,Se,80,0.0018,,,Even-Even,0.15000000000000002,4.308869380063767
197,-0.8045391655656094,0.7853316037663783,-0.7872303940988312,0.24969956654222608,-0.6342183252195459,8,44,36,80,Kr,,0.695,0.0087,B-,1.9883,0.745,Kr,80,0.0029,,,Even-Even,0.09999999999999998,4.308869380063767
198,-0.6395196810486495,0.6682999955249869,-0.025001111848375897,0.2721428259776371,-0.5973962536546542,6,43,37,80,Rb,x,1.863,0.0233,B-,3.9331,2.0,Rb,80,0.0061,,,Odd-Odd,0.07499999999999996,4.308869380063767
199,-0.5857248342478879,0.6206551950575636,-1.4686391974672732,0.27945912508174436,-0.5617975067264702,4,42,38,80,Sr,x,3.464,0.0433,B-,7.1389,3.718,Sr,80,0.0037,,,Even-Even,0.050000000000000044,4.308869380063767
200,-0.21968196193788425,0.48348090677793315,2.057151746261325,0.32924231661286424,,19,50,31,81,Ga,x,3.264,0.0403,B-,3.8508,3.503,Ga,81,,4.0441,0.0089,Even-Odd,0.23456790123456794,4.3267487109222245
201,-0.8069517258124521,0.7896761739862111,0.28811212178478307,0.24937145303317945,-0.6796036692413888,11,46,35,81,Br,,0.978,0.0121,B-,0.4713,1.049,Br,81,0.0021,,,Even-Odd,0.13580246913580252,4.3267487109222245
202,-0.7988464053372353,0.7707707256874089,-0.09926395413781466,0.25047380298424754,-0.6364203095656195,9,45,36,81,Kr,,1.074,0.0133,B-,5.0188,1.152,Kr,81,0.0026,,,Even-Odd,0.11111111111111116,4.3267487109222245
203,-0.7342151238165603,0.7170372759392841,-0.4333251704787416,0.2592638981906737,-0.6044915365475567,7,44,37,81,Rb,,4.904,0.0605,B-,5.817,5.265,Rb,81,0.0051,,,Even-Odd,0.0864197530864198,4.3267487109222245
204,-0.6208375482275643,0.6332693415660742,-0.8064617255717752,0.2746836682854018,-0.5636324936815313,5,43,38,81,Sr,x,3.128,0.0386,B-,6.2451,3.358,Sr,81,0.0034,,,Even-Odd,0.06172839506172845,4.3267487109222245
205,-0.08412084350880454,0.39373738795702135,2.8127844890426217,0.34767912740519596,,20,51,31,82,Ga,x,2.426,0.0296,B-,3.296,2.604,Ga,82,,4.0671,0.0108,Odd-Odd,0.24390243902439024,4.344481485768611
206,-0.7958939367562872,0.7857164562934762,0.3248262517281527,0.2508753501853842,-0.7039478295118663,14,48,34,82,Se,,0.466,0.0057,B-,1.0767,0.5,Se,82,0.0019,,,Even-Even,0.1707317073170732,4.344481485768611
207,-0.8824126048880075,0.8108904493843336,-0.5273512476284459,0.23910849287169417,-0.6404572808667531,10,46,36,82,Kr,,0.00551,0.0003,B-,3.0088,0.00591,Kr,82,0.0025,,,Even-Even,0.12195121951219512,4.344481485768611
208,-0.7553147519029365,0.7197934652950301,0.3085032811131112,0.256394273299147,-0.6109751571221058,8,45,37,82,Rb,IT,3.009,0.0367,B-,6.7048,3.23,Rb,82,0.0042,,,Odd-Odd,0.09756097560975607,4.344481485768611
209,-0.7501849012350043,0.702929521382117,-1.2278764736172871,0.25709194638811594,-0.572073433674812,6,44,38,82,Sr,,5.992,0.0731,B-,8.1324,6.432,Sr,82,0.003,,,Even-Even,0.07317073170731703,4.344481485768611
210,-0.8650635016457443,0.7893636253395767,0.16170205998880893,0.2414680317262221,-0.6463292391229489,11,47,36,83,Kr,,0.009,0.0003,B-,2.3288,0.009,Kr,83,0.0023,,,Even-Odd,0.1325301204819277,4.362070671454838
211,-0.838512409759338,0.7598224490622886,-0.10589514426268064,0.24507907914956348,-0.6234530684165213,9,46,37,83,Rb,,2.329,0.0281,B-,6.4245,2.5,Rb,83,0.0028,,,Even-Odd,0.10843373493975905,4.362070671454838
212,-0.772913518305698,0.7068019559044106,-0.5645257645373125,0.25400077367453944,-0.574887080339239,7,45,38,83,Sr,,6.834,0.0823,B-,19.8444,7.336,Sr,83,0.0027,,,Even-Odd,0.08433734939759041,4.362070671454838
213,-0.9357324541429309,0.8206441276337995,-0.1864592834479928,0.2318567956734372,-0.6447389170952298,12,48,36,84,Kr,,0.00382,0.0003,B-,2.194,0.0041,Kr,84,0.0022,,,Even-Even,0.1428571428571429,4.379519139887889
214,-0.8583776194592107,0.7612701110195714,0.5198003096160341,0.24237734082547857,-0.6306706837730941,10,47,37,84,Rb,,2.194,0.0261,B-,2.3356,2.355,Rb,84,0.0023,,,Odd-Odd,0.11904761904761907,4.379519139887889
215,-0.884080263349338,0.7631263907236311,-0.9923580434419348,0.23888168136939417,-0.5823493606231539,8,46,38,84,Sr,,1.243,0.0148,B-,4.4114,1.334,Sr,84,0.0024,,,Even-Even,0.09523809523809523,4.379519139887889
216,-0.9080558239410774,0.7934451937950097,0.47953161968581287,0.23562091832434723,-0.6493875507147178,13,49,36,85,Kr,+,2.0,0.0235,B-,2.0,2.147,Kr,85,0.0022,,,Even-Odd,0.15294117647058825,4.396829672158179
217,-0.9278824669046719,0.7918295909520217,0.13321275366626031,0.23292442305984917,-0.6261443826172777,11,48,37,85,Rb,,0.005,0.0003,B-,2.8132,0.00537,Rb,85,0.0024,,,Even-Odd,0.12941176470588234,4.396829672158179
218,-0.8971742237014464,0.7605426072342548,-0.30132612800604247,0.23710085675191866,-0.5933592823535195,9,47,38,85,Sr,,2.813,0.0331,B-,19.1729,3.02,Sr,85,0.0021,,,Even-Odd,0.10588235294117643,4.396829672158179
219,-0.9595801561988072,0.8128407817456509,0.24107628932825137,0.22861341979623218,-0.6507332078150949,14,50,36,86,Kr,,0.00372,0.0003,B-,0.2,0.00399,Kr,86,0.0021,,,Even-Even,0.16279069767441856,4.414004962442103
220,-0.9446113814723696,0.7910515320630307,0.6949307755579547,0.230649228860748,-0.6274900397176559,12,49,37,86,Rb,-n,0.2,0.0023,B-,0.2001,0.214,Rb,86,0.0023,,,Odd-Odd,0.13953488372093026,4.414004962442103
221,-0.9958691026772984,0.8076946754804204,-0.6926968984429498,0.2236779885151643,-0.5929922849625081,10,48,38,86,Sr,,0.00524,0.0003,B-,14.1421,0.00563,Sr,86,0.002,,,Even-Even,0.11627906976744184,4.414004962442103
